linha_id,data,componente,custo
L17,2025-10-01,custo_pneus,6496.36
L17,2025-10-01,custo_tripulacao,36848.46
L17,2025-11-01,custo_combustivel,54075.27
L17,2025-11-01,custo_fixo_rateado,26634.4
L17,2025-11-01,custo_manutencao,18231.72
L17,2025-11-01,custo_pedagio,241.8
L17,2025-11-01,custo_pneus,6286.8
L17,2025-11-01,custo_tripulacao,35659.8
L17,2025-12-01,custo_combustivel,55877.78
L17,2025-12-01,custo_fixo_rateado,26634.4
L17,2025-12-01,custo_manutencao,18839.44
L17,2025-12-01,custo_pedagio,249.86
L17,2025-12-01,custo_pneus,6496.36
L17,2025-12-01,custo_tripulacao,36848.46
L17,2026-01-01,custo_combustivel,55877.78
L17,2026-01-01,custo_fixo_rateado,26634.4
L17,2026-01-01,custo_manutencao,18839.44
L17,2026-01-01,custo_pedagio,249.86
L17,2026-01-01,custo_pneus,6496.36
L17,2026-01-01,custo_tripulacao,36848.46
L17,2026-02-01,custo_combustivel,50470.25
L17,2026-02-01,custo_fixo_rateado,26634.4
L17,2026-02-01,custo_manutencao,17016.27
L17,2026-02-01,custo_pedagio,225.68
L17,2026-02-01,custo_pneus,5867.68
L17,2026-02-01,custo_tripulacao,33282.48
L17,2026-03-01,custo_combustivel,55877.78
L17,2026-03-01,custo_fixo_rateado,26634.4
L17,2026-03-01,custo_manutencao,18839.44
L17,2026-03-01,custo_pedagio,249.86
L17,2026-03-01,custo_pneus,6496.36
L17,2026-03-01,custo_tripulacao,36848.46
L17,2026-04-01,custo_combustivel,54075.27
L17,2026-04-01,custo_fixo_rateado,26634.4
L17,2026-04-01,custo_manutencao,18231.72
L17,2026-04-01,custo_pedagio,241.8
L17,2026-04-01,custo_pneus,6286.8
L17,2026-04-01,custo_tripulacao,35659.8
L17,2026-05-01,custo_combustivel,55877.78
L17,2026-05-01,custo_fixo_rateado,26634.4
L17,2026-05-01,custo_manutencao,18839.44
L17,2026-05-01,custo_pedagio,249.86
L17,2026-05-01,custo_pneus,6496.36
L17,2026-05-01,custo_tripulacao,36848.46
L17,2026-06-01,custo_combustivel,54075.27
L17,2026-06-01,custo_fixo_rateado,26634.4
L17,2026-06-01,custo_manutencao,18231.72
L17,2026-06-01,custo_pedagio,241.8
L17,2026-06-01,custo_pneus,6286.8
L17,2026-06-01,custo_tripulacao,35659.8
L17,2026-07-01,custo_combustivel,55877.78
L17,2026-07-01,custo_fixo_rateado,26634.4
L17,2026-07-01,custo_manutencao,18839.44
L17,2026-07-01,custo_pedagio,249.86
L17,2026-07-01,custo_pneus,6496.36
L17,2026-07-01,custo_tripulacao,36848.46
L17,2026-08-01,custo_combustivel,55877.78
L17,2026-08-01,custo_fixo_rateado,26634.4
L17,2026-08-01,custo_manutencao,18839.44
L17,2026-08-01,custo_pedagio,249.86
L17,2026-08-01,custo_pneus,6496.36
L17,2026-08-01,custo_tripulacao,36848.46
L17,2026-09-01,custo_combustivel,54075.27
L17,2026-09-01,custo_fixo_rateado,26634.4
L17,2026-09-01,custo_manutencao,18231.72
L17,2026-09-01,custo_pedagio,241.8
L17,2026-09-01,custo_pneus,6286.8
L17,2026-09-01,custo_tripulacao,35659.8
L18,2024-10-01,custo_combustivel,64751.67
L18,2024-10-01,custo_fixo_rateado,30864.18
L18,2024-10-01,custo_manutencao,18472.65
L18,2024-10-01,custo_pedagio,2605.86
L18,2024-10-01,custo_pneus,7528.04
L18,2024-10-01,custo_tripulacao,40961.54
L18,2024-11-01,custo_combustivel,62662.91
L18,2024-11-01,custo_fixo_rateado,30864.18
L18,2024-11-01,custo_manutencao,17876.76
L18,2024-11-01,custo_pedagio,2521.8
L18,2024-11-01,custo_pneus,7285.2
L18,2024-11-01,custo_tripulacao,39640.2
L18,2024-12-01,custo_combustivel,64751.67
L18,2024-12-01,custo_fixo_rateado,30864.18
L18,2024-12-01,custo_manutencao,18472.65
L18,2024-12-01,custo_pedagio,2605.86
L18,2024-12-01,custo_pneus,7528.04
L18,2024-12-01,custo_tripulacao,40961.54
L18,2025-01-01,custo_combustivel,64751.67
L18,2025-01-01,custo_fixo_rateado,30864.18
L18,2025-01-01,custo_manutencao,18472.65
L18,2025-01-01,custo_pedagio,2605.86
L18,2025-01-01,custo_pneus,7528.04
L18,2025-01-01,custo_tripulacao,40961.54
L18,2025-02-01,custo_combustivel,58485.38
L18,2025-02-01,custo_fixo_rateado,30864.18
L18,2025-02-01,custo_manutencao,16684.98
L18,2025-02-01,custo_pedagio,2353.68
L18,2025-02-01,custo_pneus,6799.52
L18,2025-02-01,custo_tripulacao,36997.52
L18,2025-03-01,custo_combustivel,64751.67
L18,2025-03-01,custo_fixo_rateado,30864.18
L18,2025-03-01,custo_manutencao,18472.65
L18,2025-03-01,custo_pedagio,2605.86
L18,2025-03-01,custo_pneus,7528.04
L18,2025-03-01,custo_tripulacao,40961.54
L18,2025-04-01,custo_combustivel,62662.91
L18,2025-04-01,custo_fixo_rateado,30864.18
L18,2025-04-01,custo_manutencao,17876.76
L18,2025-04-01,custo_pedagio,2521.8
L18,2025-04-01,custo_pneus,7285.2
L18,2025-04-01,custo_tripulacao,39640.2
L18,2025-05-01,custo_combustivel,64751.67
L18,2025-05-01,custo_fixo_rateado,30864.18
L18,2025-05-01,custo_manutencao,18472.65
L18,2025-05-01,custo_pedagio,2605.86
L18,2025-05-01,custo_pneus,7528.04
L18,2025-05-01,custo_tripulacao,40961.54
L18,2025-06-01,custo_combustivel,62662.91
L18,2025-06-01,custo_fixo_rateado,30864.18
L18,2025-06-01,custo_manutencao,17876.76
L18,2025-06-01,custo_pedagio,2521.8
L18,2025-06-01,custo_pneus,7285.2
L18,2025-06-01,custo_tripulacao,39640.2
L18,2025-07-01,custo_combustivel,64751.67
L18,2025-07-01,custo_fixo_rateado,30864.18
L18,2025-07-01,custo_manutencao,18472.65
L18,2025-07-01,custo_pedagio,2605.86
L18,2025-07-01,custo_pneus,7528.04
L18,2025-07-01,custo_tripulacao,40961.54
L18,2025-08-01,custo_combustivel,64751.67
L18,2025-08-01,custo_fixo_rateado,30864.18
L18,2025-08-01,custo_manutencao,18472.65
L18,2025-08-01,custo_pedagio,2605.86
L18,2025-08-01,custo_pneus,7528.04
L18,2025-08-01,custo_tripulacao,40961.54
L18,2025-09-01,custo_combustivel,62662.91
L18,2025-09-01,custo_fixo_rateado,30864.18
L18,2025-09-01,custo_manutencao,17876.76
L18,2025-09-01,custo_pedagio,2521.8
L18,2025-09-01,custo_pneus,7285.2
L18,2025-09-01,custo_tripulacao,39640.2
L18,2025-10-01,custo_combustivel,64751.67
L18,2025-10-01,custo_fixo_rateado,30864.18
L18,2025-10-01,custo_manutencao,18472.65
L18,2025-10-01,custo_pedagio,2605.86
L18,2025-10-01,custo_pneus,7528.04
L18,2025-10-01,custo_tripulacao,40961.54
L18,2025-11-01,custo_combustivel,62662.91
L18,2025-11-01,custo_fixo_rateado,30864.18
L18,2025-11-01,custo_manutencao,17876.76
L18,2025-11-01,custo_pedagio,2521.8
L18,2025-11-01,custo_pneus,7285.2
L18,2025-11-01,custo_tripulacao,39640.2
L18,2025-12-01,custo_combustivel,64751.67
L18,2025-12-01,custo_fixo_rateado,30864.18
L18,2025-12-01,custo_manutencao,18472.65
L18,2025-12-01,custo_pedagio,2605.86
L18,2025-12-01,custo_pneus,7528.04
L18,2025-12-01,custo_tripulacao,40961.54
L18,2026-01-01,custo_combustivel,64751.67
L18,2026-01-01,custo_fixo_rateado,30864.18
L18,2026-01-01,custo_manutencao,18472.65
L18,2026-01-01,custo_pedagio,2605.86
L18,2026-01-01,custo_pneus,7528.04
L18,2026-01-01,custo_tripulacao,40961.54
L18,2026-02-01,custo_combustivel,58485.38
L18,2026-02-01,custo_fixo_rateado,30864.18
L18,2026-02-01,custo_manutencao,16684.98
L18,2026-02-01,custo_pedagio,2353.68
L18,2026-02-01,custo_pneus,6799.52
L18,2026-02-01,custo_tripulacao,36997.52
L18,2026-03-01,custo_combustivel,64751.67
L18,2026-03-01,custo_fixo_rateado,30864.18
L18,2026-03-01,custo_manutencao,18472.65
L18,2026-03-01,custo_pedagio,2605.86
L18,2026-03-01,custo_pneus,7528.04
L18,2026-03-01,custo_tripulacao,40961.54
L18,2026-04-01,custo_combustivel,62662.91
L18,2026-04-01,custo_fixo_rateado,30864.18
L18,2026-04-01,custo_manutencao,17876.76
L18,2026-04-01,custo_pedagio,2521.8
L18,2026-04-01,custo_pneus,7285.2
L18,2026-04-01,custo_tripulacao,39640.2
L18,2026-05-01,custo_combustivel,64751.67
L18,2026-05-01,custo_fixo_rateado,30864.18
L18,2026-05-01,custo_manutencao,18472.65
L18,2026-05-01,custo_pedagio,2605.86
L18,2026-05-01,custo_pneus,7528.04
L18,2026-05-01,custo_tripulacao,40961.54
L18,2026-06-01,custo_combustivel,62662.91
L18,2026-06-01,custo_fixo_rateado,30864.18
L18,2026-06-01,custo_manutencao,17876.76
L18,2026-06-01,custo_pedagio,2521.8
L18,2026-06-01,custo_pneus,7285.2
L18,2026-06-01,custo_tripulacao,39640.2
L18,2026-07-01,custo_combustivel,64751.67
L18,2026-07-01,custo_fixo_rateado,30864.18
L18,2026-07-01,custo_manutencao,18472.65
L18,2026-07-01,custo_pedagio,2605.86
L18,2026-07-01,custo_pneus,7528.04
L18,2026-07-01,custo_tripulacao,40961.54
L18,2026-08-01,custo_combustivel,64751.67
L18,2026-08-01,custo_fixo_rateado,30864.18
L18,2026-08-01,custo_manutencao,18472.65
L18,2026-08-01,custo_pedagio,2605.86
L18,2026-08-01,custo_pneus,7528.04
L18,2026-08-01,custo_tripulacao,40961.54
L18,2026-09-01,custo_combustivel,62662.91
L18,2026-09-01,custo_fixo_rateado,30864.18
L18,2026-09-01,custo_manutencao,17876.76
L18,2026-09-01,custo_pedagio,2521.8
L18,2026-09-01,custo_pneus,7285.2
L18,2026-09-01,custo_tripulacao,39640.2
L19,2024-10-01,custo_combustivel,151622.82
L19,2024-10-01,custo_fixo_rateado,67015.59
L19,2024-10-01,custo_manutencao,40109.78
L19,2024-10-01,custo_pedagio,5658.12
L19,2024-10-01,custo_pneus,16345.68
L19,2024-10-01,custo_tripulacao,87035.6
L19,2024-11-01,custo_combustivel,146731.76
L19,2024-11-01,custo_fixo_rateado,67015.59
L19,2024-11-01,custo_manutencao,38815.92
L19,2024-11-01,custo_pedagio,5475.6
L19,2024-11-01,custo_pneus,15818.4
L19,2024-11-01,custo_tripulacao,84228.0
L19,2024-12-01,custo_combustivel,151622.82
L19,2024-12-01,custo_fixo_rateado,67015.59
L19,2024-12-01,custo_manutencao,40109.78
L19,2024-12-01,custo_pedagio,5658.12
L19,2024-12-01,custo_pneus,16345.68
L19,2024-12-01,custo_tripulacao,87035.6
L19,2025-01-01,custo_combustivel,151622.82
L19,2025-01-01,custo_fixo_rateado,67015.59
L19,2025-01-01,custo_manutencao,40109.78
L19,2025-01-01,custo_pedagio,5658.12
L19,2025-01-01,custo_pneus,16345.68
L19,2025-01-01,custo_tripulacao,87035.6
L19,2025-02-01,custo_combustivel,136949.65
L19,2025-02-01,custo_fixo_rateado,67015.59
L19,2025-02-01,custo_manutencao,36228.19
L19,2025-02-01,custo_pedagio,5110.56
L19,2025-02-01,custo_pneus,14763.84
L19,2025-02-01,custo_tripulacao,78612.8
L19,2025-03-01,custo_combustivel,151622.82
L19,2025-03-01,custo_fixo_rateado,67015.59
L19,2025-03-01,custo_manutencao,40109.78
L19,2025-03-01,custo_pedagio,5658.12
L19,2025-03-01,custo_pneus,16345.68
L19,2025-03-01,custo_tripulacao,87035.6
L19,2025-04-01,custo_combustivel,146731.76
L19,2025-04-01,custo_fixo_rateado,67015.59
L19,2025-04-01,custo_manutencao,38815.92
L19,2025-04-01,custo_pedagio,5475.6
L19,2025-04-01,custo_pneus,15818.4
L19,2025-04-01,custo_tripulacao,84228.0
L19,2025-05-01,custo_combustivel,151622.82
L19,2025-05-01,custo_fixo_rateado,67015.59
L19,2025-05-01,custo_manutencao,40109.78
L19,2025-05-01,custo_pedagio,5658.12
L19,2025-05-01,custo_pneus,16345.68
L19,2025-05-01,custo_tripulacao,87035.6
L19,2025-06-01,custo_combustivel,146731.76
L19,2025-06-01,custo_fixo_rateado,67015.59
L19,2025-06-01,custo_manutencao,38815.92
L19,2025-06-01,custo_pedagio,5475.6
L19,2025-06-01,custo_pneus,15818.4
L19,2025-06-01,custo_tripulacao,84228.0
L19,2025-07-01,custo_combustivel,151622.82
L19,2025-07-01,custo_fixo_rateado,67015.59
L19,2025-07-01,custo_manutencao,40109.78
L19,2025-07-01,custo_pedagio,5658.12
L19,2025-07-01,custo_pneus,16345.68
L19,2025-07-01,custo_tripulacao,87035.6
L19,2025-08-01,custo_combustivel,151622.82
L19,2025-08-01,custo_fixo_rateado,67015.59
L19,2025-08-01,custo_manutencao,40109.78
L19,2025-08-01,custo_pedagio,5658.12
L19,2025-08-01,custo_pneus,16345.68
L19,2025-08-01,custo_tripulacao,87035.6
L19,2025-09-01,custo_combustivel,146731.76
L19,2025-09-01,custo_fixo_rateado,67015.59
L19,2025-09-01,custo_manutencao,38815.92
L19,2025-09-01,custo_pedagio,5475.6
L19,2025-09-01,custo_pneus,15818.4
L19,2025-09-01,custo_tripulacao,84228.0
L19,2025-10-01,custo_combustivel,151622.82
L19,2025-10-01,custo_fixo_rateado,67015.59
L19,2025-10-01,custo_manutencao,40109.78
L19,2025-10-01,custo_pedagio,5658.12
L19,2025-10-01,custo_pneus,16345.68
L19,2025-10-01,custo_tripulacao,87035.6
L19,2025-11-01,custo_combustivel,146731.76
L19,2025-11-01,custo_fixo_rateado,67015.59
L19,2025-11-01,custo_manutencao,38815.92
L19,2025-11-01,custo_pedagio,5475.6
L19,2025-11-01,custo_pneus,15818.4
L19,2025-11-01,custo_tripulacao,84228.0
L19,2025-12-01,custo_combustivel,151622.82
L19,2025-12-01,custo_fixo_rateado,67015.59
L19,2025-12-01,custo_manutencao,40109.78
L19,2025-12-01,custo_pedagio,5658.12
L19,2025-12-01,custo_pneus,16345.68
L19,2025-12-01,custo_tripulacao,87035.6
L19,2026-01-01,custo_combustivel,151622.82
L19,2026-01-01,custo_fixo_rateado,67015.59
L19,2026-01-01,custo_manutencao,40109.78
L19,2026-01-01,custo_pedagio,5658.12
L19,2026-01-01,custo_pneus,16345.68
L19,2026-01-01,custo_tripulacao,87035.6
L19,2026-02-01,custo_combustivel,136949.65
L19,2026-02-01,custo_fixo_rateado,67015.59
L19,2026-02-01,custo_manutencao,36228.19
L19,2026-02-01,custo_pedagio,5110.56
L19,2026-02-01,custo_pneus,14763.84
L19,2026-02-01,custo_tripulacao,78612.8
L19,2026-03-01,custo_combustivel,151622.82
L19,2026-03-01,custo_fixo_rateado,67015.59
L19,2026-03-01,custo_manutencao,40109.78
L19,2026-03-01,custo_pedagio,5658.12
L19,2026-03-01,custo_pneus,16345.68
L19,2026-03-01,custo_tripulacao,87035.6
L19,2026-04-01,custo_combustivel,146731.76
L19,2026-04-01,custo_fixo_rateado,67015.59
L19,2026-04-01,custo_manutencao,38815.92
L19,2026-04-01,custo_pedagio,5475.6
L19,2026-04-01,custo_pneus,15818.4
L19,2026-04-01,custo_tripulacao,84228.0
L19,2026-05-01,custo_combustivel,151622.82
L19,2026-05-01,custo_fixo_rateado,67015.59
L19,2026-05-01,custo_manutencao,40109.78
L19,2026-05-01,custo_pedagio,5658.12
L19,2026-05-01,custo_pneus,16345.68
L19,2026-05-01,custo_tripulacao,87035.6
L19,2026-06-01,custo_combustivel,146731.76
L19,2026-06-01,custo_fixo_rateado,67015.59
L19,2026-06-01,custo_manutencao,38815.92
L19,2026-06-01,custo_pedagio,5475.6
L19,2026-06-01,custo_pneus,15818.4
L19,2026-06-01,custo_tripulacao,84228.0
L19,2026-07-01,custo_combustivel,151622.82
L19,2026-07-01,custo_fixo_rateado,67015.59
L19,2026-07-01,custo_manutencao,40109.78
L19,2026-07-01,custo_pedagio,5658.12
L19,2026-07-01,custo_pneus,16345.68
L19,2026-07-01,custo_tripulacao,87035.6
L19,2026-08-01,custo_combustivel,151622.82
L19,2026-08-01,custo_fixo_rateado,67015.59
L19,2026-08-01,custo_manutencao,40109.78
L19,2026-08-01,custo_pedagio,5658.12
L19,2026-08-01,custo_pneus,16345.68
L19,2026-08-01,custo_tripulacao,87035.6
L19,2026-09-01,custo_combustivel,146731.76
L19,2026-09-01,custo_fixo_rateado,67015.59
L19,2026-09-01,custo_manutencao,38815.92
L19,2026-09-01,custo_pedagio,5475.6
L19,2026-09-01,custo_pneus,15818.4
L19,2026-09-01,custo_tripulacao,84228.0
L20,2024-10-01,custo_combustivel,77007.65
L20,2024-10-01,custo_fixo_rateado,34036.52
L20,2024-10-01,custo_manutencao,18519.4
L20,2024-10-01,custo_pedagio,5907.05
L20,2024-10-01,custo_pneus,8301.8
L20,2024-10-01,custo_tripulacao,44036.74
L20,2024-11-01,custo_combustivel,74523.53
L20,2024-11-01,custo_fixo_rateado,34036.52
L20,2024-11-01,custo_manutencao,17922.0
L20,2024-11-01,custo_pedagio,5716.5
L20,2024-11-01,custo_pneus,8034.0
L20,2024-11-01,custo_tripulacao,42616.2
L20,2024-12-01,custo_combustivel,77007.65
L20,2024-12-01,custo_fixo_rateado,34036.52
L20,2024-12-01,custo_manutencao,18519.4
L20,2024-12-01,custo_pedagio,5907.05
L20,2024-12-01,custo_pneus,8301.8
L20,2024-12-01,custo_tripulacao,44036.74
L20,2025-01-01,custo_combustivel,77007.65
L20,2025-01-01,custo_fixo_rateado,34036.52
L20,2025-01-01,custo_manutencao,18519.4
L20,2025-01-01,custo_pedagio,5907.05
L20,2025-01-01,custo_pneus,8301.8
L20,2025-01-01,custo_tripulacao,44036.74
L20,2025-02-01,custo_combustivel,69555.29
L20,2025-02-01,custo_fixo_rateado,34036.52
L20,2025-02-01,custo_manutencao,16727.2
L20,2025-02-01,custo_pedagio,5335.4
L20,2025-02-01,custo_pneus,7498.4
L20,2025-02-01,custo_tripulacao,39775.12
L20,2025-03-01,custo_combustivel,77007.65
L20,2025-03-01,custo_fixo_rateado,34036.52
L20,2025-03-01,custo_manutencao,18519.4
L20,2025-03-01,custo_pedagio,5907.05
L20,2025-03-01,custo_pneus,8301.8
L20,2025-03-01,custo_tripulacao,44036.74
L20,2025-04-01,custo_combustivel,74523.53
L20,2025-04-01,custo_fixo_rateado,34036.52
L20,2025-04-01,custo_manutencao,17922.0
L20,2025-04-01,custo_pedagio,5716.5
L20,2025-04-01,custo_pneus,8034.0
L20,2025-04-01,custo_tripulacao,42616.2
L20,2025-05-01,custo_combustivel,77007.65
L20,2025-05-01,custo_fixo_rateado,34036.52
L20,2025-05-01,custo_manutencao,18519.4
L20,2025-05-01,custo_pedagio,5907.05
L20,2025-05-01,custo_pneus,8301.8
L20,2025-05-01,custo_tripulacao,44036.74
L20,2025-06-01,custo_combustivel,74523.53
L20,2025-06-01,custo_fixo_rateado,34036.52
L20,2025-06-01,custo_manutencao,17922.0
L20,2025-06-01,custo_pedagio,5716.5
L20,2025-06-01,custo_pneus,8034.0
L20,2025-06-01,custo_tripulacao,42616.2
L20,2025-07-01,custo_combustivel,77007.65
L20,2025-07-01,custo_fixo_rateado,34036.52
L20,2025-07-01,custo_manutencao,18519.4
L20,2025-07-01,custo_pedagio,5907.05
L20,2025-07-01,custo_pneus,8301.8
L20,2025-07-01,custo_tripulacao,44036.74
L20,2025-08-01,custo_combustivel,77007.65
L20,2025-08-01,custo_fixo_rateado,34036.52
L20,2025-08-01,custo_manutencao,18519.4
L20,2025-08-01,custo_pedagio,5907.05
L20,2025-08-01,custo_pneus,8301.8
L20,2025-08-01,custo_tripulacao,44036.74
L20,2025-09-01,custo_combustivel,74523.53
L20,2025-09-01,custo_fixo_rateado,34036.52
L20,2025-09-01,custo_manutencao,17922.0
L20,2025-09-01,custo_pedagio,5716.5
L20,2025-09-01,custo_pneus,8034.0
L20,2025-09-01,custo_tripulacao,42616.2
L20,2025-10-01,custo_combustivel,77007.65
L20,2025-10-01,custo_fixo_rateado,34036.52
L20,2025-10-01,custo_manutencao,18519.4
L20,2025-10-01,custo_pedagio,5907.05
L20,2025-10-01,custo_pneus,8301.8
L20,2025-10-01,custo_tripulacao,44036.74
L20,2025-11-01,custo_combustivel,74523.53
L20,2025-11-01,custo_fixo_rateado,34036.52
L20,2025-11-01,custo_manutencao,17922.0
L20,2025-11-01,custo_pedagio,5716.5
L20,2025-11-01,custo_pneus,8034.0
L20,2025-11-01,custo_tripulacao,42616.2
L20,2025-12-01,custo_combustivel,77007.65
L20,2025-12-01,custo_fixo_rateado,34036.52
L20,2025-12-01,custo_manutencao,18519.4
L20,2025-12-01,custo_pedagio,5907.05
L20,2025-12-01,custo_pneus,8301.8
L20,2025-12-01,custo_tripulacao,44036.74
L20,2026-01-01,custo_combustivel,77007.65
L20,2026-01-01,custo_fixo_rateado,34036.52
L20,2026-01-01,custo_manutencao,18519.4
L20,2026-01-01,custo_pedagio,5907.05
L20,2026-01-01,custo_pneus,8301.8
L20,2026-01-01,custo_tripulacao,44036.74
L20,2026-02-01,custo_combustivel,69555.29
L20,2026-02-01,custo_fixo_rateado,34036.52
L20,2026-02-01,custo_manutencao,16727.2
L20,2026-02-01,custo_pedagio,5335.4
L20,2026-02-01,custo_pneus,7498.4
L20,2026-02-01,custo_tripulacao,39775.12
L20,2026-03-01,custo_combustivel,77007.65
L20,2026-03-01,custo_fixo_rateado,34036.52
L20,2026-03-01,custo_manutencao,18519.4
L20,2026-03-01,custo_pedagio,5907.05
L20,2026-03-01,custo_pneus,8301.8
L20,2026-03-01,custo_tripulacao,44036.74
L20,2026-04-01,custo_combustivel,74523.53
L20,2026-04-01,custo_fixo_rateado,34036.52
L20,2026-04-01,custo_manutencao,17922.0
L20,2026-04-01,custo_pedagio,5716.5
L20,2026-04-01,custo_pneus,8034.0
L20,2026-04-01,custo_tripulacao,42616.2
L20,2026-05-01,custo_combustivel,77007.65
L20,2026-05-01,custo_fixo_rateado,34036.52
L20,2026-05-01,custo_manutencao,18519.4
L20,2026-05-01,custo_pedagio,5907.05
L20,2026-05-01,custo_pneus,8301.8
L20,2026-05-01,custo_tripulacao,44036.74
L20,2026-06-01,custo_combustivel,74523.53
L20,2026-06-01,custo_fixo_rateado,34036.52
L20,2026-06-01,custo_manutencao,17922.0
L20,2026-06-01,custo_pedagio,5716.5
L20,2026-06-01,custo_pneus,8034.0
L20,2026-06-01,custo_tripulacao,42616.2
L20,2026-07-01,custo_combustivel,77007.65
L20,2026-07-01,custo_fixo_rateado,34036.52
L20,2026-07-01,custo_manutencao,18519.4
L20,2026-07-01,custo_pedagio,5907.05
L20,2026-07-01,custo_pneus,8301.8
L20,2026-07-01,custo_tripulacao,44036.74
L20,2026-08-01,custo_combustivel,77007.65
L20,2026-08-01,custo_fixo_rateado,34036.52
L20,2026-08-01,custo_manutencao,18519.4
L20,2026-08-01,custo_pedagio,5907.05
L20,2026-08-01,custo_pneus,8301.8
L20,2026-08-01,custo_tripulacao,44036.74
L20,2026-09-01,custo_combustivel,74523.53
L20,2026-09-01,custo_fixo_rateado,34036.52
L20,2026-09-01,custo_manutencao,17922.0
L20,2026-09-01,custo_pedagio,5716.5
L20,2026-09-01,custo_pneus,8034.0
L20,2026-09-01,custo_tripulacao,42616.2
